date,username,rawContent
2022-10-14 11:25:50+00:00,vrdnfl,“the peso is not weak because the peso is weak. the peso is weak because the dollar is strong.” ano daw💀💀
2022-10-14 11:03:48+00:00,hui4shu,saulo ko na yung the peso is not weak because the peso is weak the peso is weak because the dollar is strong
2022-10-14 10:59:46+00:00,yawnjvun,The peso is not weak bc the peso is weak the peso is weak bc the dollar is strong
2022-10-14 10:38:07+00:00,woeixop,the peso is not weak because the peso is weak the peso is weak because the dollar is strong
2022-10-14 08:19:45+00:00,jsoovelvet,"Yay kabisado ko na ang ehem mic test mic test,, ""I would like to make one thing clear, the peso is not weak because the peso is weak. The peso is weak because the dollar is strong"" MICDROP PURR"
2022-10-14 07:24:39+00:00,NJ_0922,"Remember when Leni said “Rape is caused by rapists” which is right naman, pero gikatawan sa mga BBMers ky “bobo lutang” daw w/o bothering to look at the context? Karon si Sandro niingon “Peso is not weak; dollar is strong” which has some truth to it nmn, but BBMers are suddenly -"
2022-10-14 06:08:17+00:00,gyuhoonist,"nyenyenye magalit man kayo sakin the peso is not weak bc the peso is weak, the peso is weak bc the dollar is strong!"
2022-10-14 05:41:24+00:00,maetamongfairy,peso is weak bc dollar is strong
2022-10-14 05:12:04+00:00,airout_,"Ehhh???? “The philippine peso is not weak, because it’s weak, Dollar is just strong now” vibes yall"
2022-10-14 05:05:43+00:00,connectokit,"Me looking at new books in Amazon:

""The spirit is willing but the dollar is strong and the peso is weak."""
2022-10-14 04:44:33+00:00,yoon2097,"Jaedo layag in us not because peso is weak, but jaedo layag in us because dollar is strong"
2022-10-14 04:22:33+00:00,Dadnlmarzany,Peso weak to dollar strong eme
2022-10-14 03:17:32+00:00,Momorenph,"June 2022

“It’s a strong dollar, not a weak peso,” Medalla who is a Monetary Board member since 2011, told Manila Bulletin

Ppl forgot to lose their minds &amp; rage about 4 months ago lmeow

https://t.co/xzUVsJUcWV https://t.co/HfH0TwZ2KQ"
2022-10-14 02:09:08+00:00,FronterasRonel,"Peso weak, dollar strong. https://t.co/TXOa3XwCej"
2022-10-14 01:48:37+00:00,AmiTSSur,"Mali yung backdrop dapat F1 Racing!!! 

Sandro Marcos says peso is weak not because it’s weak: Dollar is just strong now https://t.co/zd6A5Bnzs5"
2022-10-14 01:33:02+00:00,eyesgonzales,My column today. #EyesWideOpen 'The peso is weak because  the dollar is strong’ https:// https://t.co/r0mijWWQFy
2022-10-13 23:50:30+00:00,bannbanneri,peso is weak and dollar is strong but iphone is stronger HAAHAH shuta
2022-10-13 23:45:59+00:00,speaksnow8,"The peso is weak because the dollar is strong. 
Sige na nga.

So ano ang ginagawa ng gobyerno para siguruhing hindi malakas ang sampal nito sa kabuhayan ng naghihirap na  Pilipino?"
2022-10-13 23:19:37+00:00,monokjell,The peso is not weak because the peso is weak. The peso is weak because the dollar is strong.
2022-10-13 23:03:37+00:00,yuks_bio,"Wait, is this about the Peso Weak/Dollar Strong? Also questioning his achievements, when in fact the Peso Weak/Dollar Strong statement was actually right too? You can't hate on something right, that's idiotic. Please explain what the tweet was talking about."
2022-10-13 17:44:00+00:00,DaGr8_ii,"The peso is weak because the dollar is strong

.... ay iba pala yon"
2022-10-13 16:10:18+00:00,malebag1999,"LBM: We do not have any territorial conflict with China. What we have is China illegally occupying our territories. 

Sandra:  The Peso is not weak because it is weak. It is weak because the Dollar is strong.

Upon hearing this, LBM says...

I WISH MY SON A PATH TO REDEMPTION."
2022-10-13 14:11:40+00:00,its_nikanikz,"We all know that the dollar is strong  and peso is weak. But are they doing anything to atleast combat the effects of the weakness of peso?

Yes we can't control such but we can control our own. All we want to see is for the gov to support the domestic economy."
2022-10-13 13:54:02+00:00,kizunadom,"No the peso is not weak because the dollar is strong , the whole world is going through a recession and all the economic bubble is popping, and the damn government just will leave it's citizen to rot throughout all of this. GG graduates"
2022-10-13 13:47:57+00:00,risyelan,"Nakakagutom yung mga recipes ni Chef Tatung sa YT channel niya. Gusto kong magluto at kumain ng masarap, pero in this economy na the peso is weak because the dollar is strong to hold on, cause I'll prove you wrong that I can move on through this song 🎶🎵"
2022-10-13 13:45:37+00:00,stunninglino,peso ₱ is not weak😖 because ₱eso is weak🚶🏻‍♀️ the ₱ is weak😓 because the dollar💰 is strong💪🏼 aye domino😎flick 🤌🏼 and a drop⬇️ and i see 👀 it all fall down📉 shakin'💃🏻 the world 🌎 magnitude🏚 makin' everything🏙 crumble👊🏼 like blah👅 blah👅
2022-10-13 13:20:41+00:00,Andre07132000,"Bright idea ...di ba? 
So, with his proposal...yung peso is not weak, but bcoz dollar is strong...can help na ba para ma-improve ang economy? 🤮"
2022-10-13 13:09:15+00:00,Krazey88,"Tell me the peso is weak without telling me the peso is weak.

Answer: The dollar is strong."
2022-10-13 13:05:09+00:00,IT_IS_ME3656,"Sandrong anak ni Alamanong anak ni FEM na MAGNANAKAW at MAMAMATAY-TAO alis na kayo sa Malakanyang dahil wala kayong karapatan dyan.

Sandro sikat ka na ngayon dahil sa WEAK yong PESO natin at strong and DOLLAR.
@bongbongmarcos @SenImeeMarcos . https://t.co/SdLtAYhX22"
2022-10-13 13:02:23+00:00,DheniseArchie,"ako lang ba, parang medyo malayo talaga ang possibility na makapag concert si taylor swfit sa pinas??? I mean, the peso is weak because the dollar is strong¿¿¿¿¿ https://t.co/hLxj1waO1g"
2022-10-13 12:50:47+00:00,ForbelleBryan,"Peso is not weak
Because peso is weak
The peso is weak because
The dollar is strong
- cong. Sandro Marcos"
2022-10-13 11:37:58+00:00,gaelleum,"the peso is not weak because the dollar is strong, the peso is weak because the government is weak making the economy weak and the people even weaker haha !"
2022-10-13 11:32:06+00:00,prettyphuwin,"its giving ""the peso is not weak, the peso is weak because the dollar is strong"""
2022-10-13 11:26:48+00:00,TwTngna,bakit naman ganyan Senator. the peso is not weak. the peso is weak because the dollar is strong. ganun yun
2022-10-13 10:44:18+00:00,rantdumpsters,"If the peso is weak because the dollar is strong, then are we just going to wait until the dollar depreciates for our peso to appreciate? 😓"
2022-10-13 10:08:59+00:00,RjCagatin_,"let the peso say it’s weak, and let the dollar say it’s strong and the admin of today stays and does not do anything for it.🫠🫠"
2022-10-13 10:08:41+00:00,angelfajardomd,No! The peso is too weak because the dollar is too strong. 🤪
2022-10-13 10:04:39+00:00,_heraacles,"the peso is not weak because the peso is weak, its because the dollar is strong 😍💪💪 https://t.co/KLAQPZdyuD"
2022-10-13 10:00:56+00:00,badwistouch,"""the peso is not weak, because the peso is weak. The peso is weak because the dollar is strong"" a great philosopher once said"
2022-10-13 09:53:07+00:00,LinggoMayoo,Ganito sana hindi yung “peso is weak because the dollar is strong”😀
2022-10-13 09:47:00+00:00,BDaveries,"Memes satirize Sandro Marcos saying ‘peso is weak because dollar is strong’, but was he wrong? https://t.co/weI2ye4G6j via @yahooph 'sandro is weak bec he is weak, and his tatay is weaker than the weak one earlier..'😜''"
2022-10-13 09:32:28+00:00,monkeyboo96,Hindi weak ang peso ah. Strong lang ang dollar. Tandaan nyo yan 🤣
2022-10-13 09:22:58+00:00,oyyny,The peso is weak because the dollar is strong 🤝 “well she only because she was on her period” https://t.co/NugytkBcwv
2022-10-13 09:21:13+00:00,apeofculture,"Peso is weak because the dollar is strong, and dollar is strong because it's one of the safest currency in the world. So, here I am putting some savings in USDT (Tether) Stablecoin. Because I won't let my hard-earned money be beaten by this worldwide inflation. #Cryptocurency"
2022-10-13 09:07:24+00:00,BGYOMalakas,"Best thing na sinabi ni coach Sherwin kanina is, ""Kung may receive, okay tayo. Kung walang walang receive, okay lang din."" 
It gives me the ""Peso is weak not because dollar is strong"" vibes HAHAHHAHA

#PVL2022"
2022-10-13 08:36:45+00:00,HeySyao,"Apples and oranges. ""Unselfless"" is a prescriptive grammar nitpick. ""Weak peso-strong dollar"" is a poorly explained logical argument, hence the unintended comical effect.

You know what bias truly is though? Blatantly low-brow whataboutism from a supposed intellectual."
2022-10-13 08:29:13+00:00,theyoungarif,The peso is not weak because the peso is weak. The peso is weak because the dollar is strong.
2022-10-13 07:52:36+00:00,gheron_,Peso is not weak because the Dollar is strong? I mean gets pero why do we have to settle as if nobody is suffering from inflation? Basta ma defend nalang okay na??? Kinginang mga utak talaga yan
2022-10-13 06:38:07+00:00,KINGCar87764797,"' PESO IS WEAK BECAUSE THE DOLLAR IS STRONG ' 

Nasuplak ka tuloy ni Senator Ping, "" Marami ka pang kakaining bigas"" Jake Zairus este Sandro. 😁😂 https://t.co/KEyxWFr4tg"
2022-10-13 06:30:49+00:00,treeseeyahh,Hold ko muna yung 1k ko sa Paypal kasi the peso is not weak because the dollar is strong ✌🏽
2022-10-13 06:30:48+00:00,cebudailynews,"'THE PESO IS WEAK BECAUSE OTHER CURRENCIES ARE STRONG' 

LOOK: Former senator Panfilo Lacson tweeted this following Ilocos Norte Rep. Sandro Marcos’ remark comparing the Philippine peso to the US dollar. | via https://t.co/X1mtCxpmDT #CDNDigital https://t.co/F5chImpuy1"
2022-10-13 06:27:45+00:00,DigongStanPH,"This quote shows you that you only need basic economics lesson to understand what Sandro says regarding the ""weak peso, strong dollar"" statement."
2022-10-13 06:20:30+00:00,GaitePaulyn,"Is the Peso really weak because the dollar is strong? Then why is it in the red (falling relative value within the 1-year period) vs 8 out of 9 fellow ASEAN country currencies? Second kulelat?(Screenshots mine, taken today. Try it.) https://t.co/92cUskFjfn"
2022-10-13 06:18:59+00:00,JobelleNocon,"arguments between peso is not weak, but because the dollar is strong."
2022-10-13 06:17:52+00:00,sljck_ck,"I hate marcoses but when you attacked them for something they said because you don't understand the subjects they are talking, you are telling the whole 31M who voted them they did something good.

Stop making fun of yourselves.

I agree the peso is weak bc the dollar is strong"
2022-10-13 06:11:00+00:00,heyxel21,"Problem solved. Lol i was trying to buy using Won but I couldn’t unless I’m using korean cc so I bought it in Yen, bc  the peso is weak bc the dollar is strong  keme"
2022-10-13 06:03:04+00:00,MauRuadil,"peso not weak, dollar is strong kuno yet, USD vs AED remains the same while AED vs PHP is making us bank 🤑 Dasurvvv"
2022-10-13 05:55:35+00:00,ilajoybabydagul,"ngayon ang dami namang economist dahil sa statement na:
The peso is not weak, because the peso is weak. The peso is weak because the dollar is strong,

ur get’n mad hindi dhl sa statement pero sa kung sino ang nagsbe nito😂 aminin ."
2022-10-13 05:44:00+00:00,amnrsaa,"ako lang kuno only child sa bilog namon nga bloodline haha wat eaf the peso is weak not because the peso is weak the peso is weak because the dollar is strong fei shang, gao shing, chi, shishyang, chonghu, guaja, jushi, xijingpin, chunguju, frelupin, tashir, wangshilian"
2022-10-13 05:32:53+00:00,marisavursulum,The peso is weak because BBM is a  weak leader. The dollar is strong because Biden is a strong leader.. Di ba pwedeng ganito na lang Sandro ang explanation mo?
2022-10-13 05:20:16+00:00,markyramonego,The Peso is not weak because the dollar is strong. The peso is weak because our leadership is weak.
2022-10-13 05:03:57+00:00,reportrdotworld,"Yes, the peso is weak, in part due to the strong dollar.
https://t.co/T2HJr5TT2I"
2022-10-13 04:49:28+00:00,margeannep,"Actually Sandro explained why the peso is weak blah blah and dollar strong na ginawang “meme”. A financial analyst said tama yun statement, apparently what we saw kay spliced vid ra diay, and unfinished statement. A portion ra, and dami nag bash sakanya. ANG TATALINO NAMAN PALA🤗"
2022-10-13 04:42:54+00:00,iamejay_07,"I'm sorry but for those who don't understand the phrase, ""The peso is not weak because the peso is weak. The peso is weak because the dollar is strong"", you may need to watch the whole video statement for you to get it."
2022-10-13 04:35:47+00:00,msnph,Why the Dollar is Strong and the Peso is Weak Alongside the World's Currencies https://t.co/FNSN7pnDqk https://t.co/VeyZsh0pco
2022-10-13 04:35:47+00:00,krstiten,my mom asked me about the peso is weak bc dollar is strong shit 😭😭 bakit daw paulit ulit nyang nakikita yon sa fb oarhiwghsg
2022-10-13 04:15:23+00:00,syltrltgtr,"Those other currencies you listed, Chief, are strong against the US Dollar. They are not weak. Not like the Philippine Peso at all."
2022-10-13 04:13:38+00:00,psydelle_quaint,"Financial Management Exam on essay part:

As financial analyst or financial manager, what can you say about ""The peso is not weak because the peso is weak. The peso is weak because the dollar is strong.""

😭😭😭😭😭"
2022-10-13 04:06:21+00:00,bugoksksksk,"They're making ""the peso is weak because the dollar is strong."" as an excuse to cover up their incompetence (lack of plans) instead of alleviating its impacts. Hayst narcos pa"
2022-10-13 04:03:58+00:00,News5PH,"""THE PESO IS WEAK BECAUSE...""

May idinugtong si dating senador Ping Lacson kasunod ng pahayag ni  1st District Ilocos Norte Rep. Sandro Marcos na ""The peso is not weak because the peso is weak. The peso is weak because the dollar is strong."" #News5 https://t.co/4DW9va3NTi"
2022-10-13 03:39:19+00:00,Gelailailai,"Ako lang ba ang naka gets sa ‘peso is weak, dollar is strong’ eme ni Sandro??? Or daghan lng jud basher 🤷🏻‍♀️ dali lang man sya sabton gud. I mean di man sad ko smart kid no pero nakasabot jud ko sa point aning peso and dollar thingy"
2022-10-13 03:28:47+00:00,yoonayuh,"taena talaga nung peso is weak because dollar is strong, lakas maka if p is weak then q is strong hahahahaha"
2022-10-13 03:21:57+00:00,tellemjayel,The peso is not weak because the dollar is strong. The peso is weak because the president is weak (or weaker).
2022-10-13 03:13:23+00:00,vibrqtor,"Dollar suddenly grabbed my hands and pinned me to the wall. I can feel his strength and his hot breaths against my skin. ""Peso, you are mine only,"" he whispered in my ear. I can't help but blush. His words and his grip were too strong, and I was too weak. Damn, I surrender baby!"
2022-10-13 03:02:11+00:00,macoyestrella,The Philippine peso is weak because the Singapore Dollar is strong https://t.co/pGkh6aga2E
2022-10-13 02:50:30+00:00,rlink21,"Ahhh iba pa rin ang “Peso is not weak because the peso is weak. The peso is weak because the dollar is strong.” Supremacy 💚❤️

I’m proud of my president 🌸"
2022-10-13 02:43:37+00:00,ZiiiSkull,"Sandro Marcos

Stupid ka ba? Alam mo ba sinasabi mo... Or ginagawa mo tanga filipino... Dapat tingnan mo international market.

""The peso is weak because dollar is strong.""

WTF... Seriously hay. Kuha ka ng tao marunong mag analyze tapos kunin mo opinion nya. May pera k nmn e."
2022-10-13 02:37:13+00:00,wattagudlyfe,"""The peso is weak not because the peso is weak"" but the dollar is strong because ""I am strong when I am on your shoulders. You raise me up to more that I can be."""
2022-10-13 02:33:23+00:00,pinoyanghang,"OVERHEARD

(It has nothing to do with the ""weak peso"" and ""strong dollar, even if you insist.) https://t.co/SYjSviBLp7"
2022-10-13 02:32:40+00:00,KaEnchong,"Corollary:

""Bias is when you make fun of the ""unselfish"" comment of a Robredo but was so eerily defensive of the ""weak peso - strong dollar"" argument. """
2022-10-13 02:22:06+00:00,worstadmirer007,"Let's say that the peso is not weak just the dollar is strong. Alam naman pala that dollar is strong against peso, pero bakit bumibili pa rin using the USD? Kung iyan na talaga ang required currency to use to buy imports, should there be an intervention from the government to+"
2022-10-13 02:17:48+00:00,c_bibi,"What I learned from my M.B.A. schooling: ""Bullsh!tting may gain you an initial foothold, but sustaining your small advantage is another matter. Eventually, your ignorance will catch up."" Right Sandro? The peso is weak because the dollar is strong?"
2022-10-13 02:11:42+00:00,papieulyjohn,"""The peso is not weak because the peso is weak. The peso is weak because the dollar is strong."" Those were not Sandro's but NEDA's. And it is true. If there is inflation in US, there will be huge effects on countries that relies on dollars."
2022-10-13 01:29:02+00:00,yuaniex,"""The peso is not weak because the peso is weak the peso is weak because the dollar is strong"" so simple dami kasing ebas"
2022-10-13 00:59:49+00:00,IT_IS_ME3656,"Eto yang paraan kung paano labanan ni ALAMANO at SANDO w/o R ang INFLATION sa PILIPINAS.

SIT BACK and HOLD TIGHT na lang tayo kasi ang PESO ay WEAK dahil ang DOLLAR ay STRONG. https://t.co/1G5itDik7S"
2022-10-13 00:32:56+00:00,billy_sj,"Much more than the “dollar is strong, and the peso is weak against it“ narrative, is the effect on the ordinary Filipino. Di ba $ pambayad natin sa imported na palay, asukal, manok, baboy, etc? Ang purchasing power natin ang weak."
2022-10-13 00:24:16+00:00,maarktehweeb,"Yum 😋. Honestly, pretty cheap.

So glad that the peso isn't weak because the peso is weak but that the peso is weak because the dollar is strong 💪. https://t.co/ThDfeC7E83"
2022-10-13 00:13:09+00:00,eirainej,Kapila na ako maka kita mo na caption ila. Sakto si Sandro daw pero di gyapon gets kung ngaa Weak ang peso and ngaa strong ang dollar. 😂🤣😂🤣😂 https://t.co/zu4P3TaD2Z
2022-10-13 00:01:13+00:00,coconuts,"The president’s son is getting ripped for saying “The peso is not weak, because the peso is weak. The peso is weak because the dollar is strong.” Hear what an economist had to say about it. https://t.co/jkGzL4SyJd"
2022-10-12 23:40:01+00:00,Akis2x,"Anong peso is weak, dollar is strong pakshit yan?  The peso is WEAK.  Periodt.  Eh weak NAMAN talaga ang peso.  Noon pa.  Sa laki ba naman ng iniwang utang ni Marcos Sr. noon.  Tas nadagdagan kada admin.  e kung naging Singapore talaga tayo e strong ang currency natin. Duh! https://t.co/4aAtVaO4Qb"
2022-10-12 23:32:32+00:00,thenameisTHEbid,"Sige patulan natin ung ""the peso is weak because the dollar is strong""

The Php CANNOT keep up. Pwede ring the Php is barely keeping up. Pero kahit saang anggulo mo tignan, the peso IS WEAK."
2022-10-12 23:28:35+00:00,Arlie_rafy,teacher pa naman kayo sa ecom tapos kayo pa yung di naka gets ng the peso is weak bcoz the dollar is strong. ano pa nga ba tatanda na kayo sa prvt school
2022-10-12 23:11:38+00:00,reallyrabbit,"“The peso is weak because the dollar is strong”

So, what are you &amp; this administration is doing to help ease even a bit the plight of the ordinary Filipinos? 

Sayang naman ang taxes namen na ginagastos nyo kung paparty ka lang at ang tatay at nanay mo. Quingynamo!!!!"
2022-10-12 23:00:23+00:00,STACKphOfficial,"""THE PESO IS WEAK BECAUSE THE DOLLAR IS STRONG""  -ika nga! Kaya habang  maaga pa't maraming job opportunities, apply lang nang apply hanggang sa ma-hired! Apply through us para mas mabilis!

Apply here: https://t.co/8AmpLAGb82

Keep updated on our latest jobs: @STACKphOfficial https://t.co/iErXGoOtuD"
2022-10-12 22:52:23+00:00,AldinUmbrella1,"“Peso is not weak because the peso is weak; the peso is weak because the (United States) dollar is strong,” said Marcos, representative of the first district of Ilocos Norte. https://t.co/FZi3fhwyiX
Posted via Webtalk https://t.co/SWA4bhhjIo"
2022-10-12 22:30:00+00:00,PhilippineStar,"“Peso is not weak because the peso is weak; the peso is weak because the (United States) dollar is strong,” said Marcos, representative of the first district of Ilocos Norte. https://t.co/c8rHvxqcfl https://t.co/MWHNm9VWAY"
2022-10-12 22:22:07+00:00,iampinglacson,"He says, “The peso is weak not because the peso is weak. The peso is weak because the dollar is strong”. We say, “The peso is weak because the US$, SG$, HK$, JP¥, NT$, GBP, AED, CHf, CN¥ and the other currencies are strong”."
2022-10-12 22:00:16+00:00,justyourhazel,"""The peso is not weak because the peso is weak. The peso is weak because the dollar is strong.""-He who should not be named.

I say, these are just 'pampalubag-loob' phrases. Okay, so the peso is weak compared to dollar. What will the government do, then?"
2022-10-12 21:44:16+00:00,HazelNojara,Peso weak Dollar strong https://t.co/emCArFtExS
2022-10-12 21:42:35+00:00,viankooki,the peso is not weak because the  peso is weak. the peso is weak because the dollar is strong 😵‍💫
2022-10-12 20:57:49+00:00,ediza_artuz,Sandro tama sa totoo.lng the peso is weak because the.dollor is strong ...kse nga di na kasalanan ng gobyerno un america rin kse nagpapataas nian para bumagsak.ang piso sino ba makikinabang ng pagtass ng dollar eh di ung mga nagaabroad ...saya nga nila kase nga mataas palitan ..
2022-10-12 20:21:20+00:00,DaOtherEye,Maybe because the peso is weak but the peso is not weak. It's just the #iPhone14 that is weak or the dollar is strong. 😂😂😂
2022-10-12 20:06:01+00:00,TaEynney,YOU DON'T NEED TO ATTACK US LIKE THAT JEON JUNGKOOK. IT'S 4 AM HERE IN THE PHILIPPINES AND THE PESO IS WEAK BECAUSE THE DOLLAR IS STRONG. I DON'T CARE. I'M NOT SCREAMING.
2022-10-12 19:37:01+00:00,mordsithV,Dito sa atin ang explanation ay the peso is weak because the dollar is strong. Ganun lang.
2022-10-12 18:09:50+00:00,0304bbang,peso is not weak nga kasi strong ang dollar
2022-10-12 18:09:09+00:00,LoeyKyoong6104_,"The peso is not weak because the peso is weak, the peso is weak because the dollar is strong"
2022-10-12 18:07:32+00:00,LoeyKyoong6104_,"The peso is not weak because the peso is weak, the peso is weak because the dollar is strong"
2022-10-12 17:06:00+00:00,Anjellebot,the peso is weak because the dollar is strong shuta di ako makatulog
2022-10-12 16:35:18+00:00,covidasasarap,"Password: (types) Peso
Computer: Weak
New Password: (types) Dollar
Computer: Strong"
2022-10-12 16:35:00+00:00,lookonionskin,"I saw some people making fun of this statement, but what he said made sense. The peso is not weak because the peso is weak. The peso is weak because the dollar is strong! Pound to peso is still pretty much the same. It’s not weak, the dollar is just strong. 

Hang tough Sandro! https://t.co/PHcCRlMCEu"
2022-10-12 16:24:40+00:00,nbvneverquits,"The peso may be weak because the dollar is strong, but it does not make the government helpless or without any choice to do something to address it. 

May mga Pilipinong ikamamatay ang pagtitiis. Nakamamatay ang maging mahirap sa Pilipinas."
2022-10-12 16:07:57+00:00,Dogglerr,"the peso is not weak because the peso is weak, the peso is weak because the dollar is strong"
2022-10-12 15:32:23+00:00,geonbanz,the peso is not weak because the peso is weak. the peso is weak because the dollar is strong https://t.co/N3f57ETcHJ
2022-10-12 15:32:23+00:00,markrossimo,Tapusin na ang debate. The peso is weak because the economy is weak and further weakened by the strong dollar. Next topic na. Let’s just enjoy Sandro’s memes. 🙃
2022-10-12 15:12:22+00:00,HeyImBriaan,"If the peso is weak because the dollar is strong, where’s the peck of pickled peppers Peter Piper picked?"
2022-10-12 15:09:07+00:00,lakerscuderia,the peso is not weak because the peso is weak the peso is weak because the dollar is strong — bagbagam sika https://t.co/osnyy4m2lr
2022-10-12 15:06:04+00:00,aiatagle,"""The peso is weak not because the peso is weak. The peso is weak because the dollar is strong.""

Two things lang from a political and economic perspective (in the most chewable bits of explanation):

1/n"
2022-10-12 14:57:40+00:00,foreverdelushon,"SHABAY SHABAY!!

""The peso is not weak because the peso is weak. The peso is weak because the dollar is strong"" https://t.co/3wGdZ13gPs"
2022-10-12 14:42:51+00:00,TeamFreLenciaPH,"Dapat sinabi niya na lang na ""The peso is weak, because the dollar is strong.""

Ayan, nagmukhang MaDumb na rin siya."
2022-10-12 14:39:10+00:00,IdolParker,"Tanginang ""The peso is weak because the dollar is strong"" AHAHAHAHAAHAHAHAHAHAHAAH KABOBOHAN TALAGA NAMAMANA AHAHAHAHAAHAHAHAHAHAHAHAHA"
2022-10-12 14:38:47+00:00,dalsomeadows,"The peso is not the peso, not because it is weak. The weak is the strong, because it is the dollar. lets pump it up! 
https://t.co/kHDPOv3u1m"
2022-10-12 14:30:53+00:00,realbryl,“The peso is weak because the dollar is strong” This is elementary logical thinking in full display. I got you Sandro
2022-10-12 14:26:03+00:00,PayerEron,"Hello unpopular opinion, di ako supporter ng uniteam. May sense yung sinabi ni Sandro regarding the US dollar being strong. If iccompare po to other major currencies, it's right about the same, the peso isn't weak."
2022-10-12 13:58:47+00:00,Datangelopez,I don't understand bakit ginagawang joke yung statement ni sandro na “Peso is weak because dollar is strong” ??? Is there something wrong with the fact he stated????
2022-10-12 13:57:49+00:00,Calienteverse2,"Malinaw naman pagkaka explain Doon ni Sandro pero Ewan ko ba bakit parang nka stick Lang sila dun sa peso is weak, not because pesos is weak
Pesos is weak because usd is strong.. Bat nga ba hirap sila unawain na malakas ang dollar kontra sa lahat NG currency sa buong mundo 🤓"
2022-10-12 13:56:18+00:00,JEY_PPI,"Trend ngayon yung pagsabi ni Sandro ng 'The peso is weak because the dollar is strong', unang panood ko dun, nagets ko kasi pinanood ko yung explanation nya. Hindi naman ako ekonomista, pero yung points nya nagmemake sense naman, lah, paulit-ulit den naman sinasabi nya dba?"
2022-10-12 13:53:42+00:00,ryziexx,"the peso is not weak because the peso is weak. the peso is weak because the dollar is strong.

wow luvet ang talino mo sa bandang paa 🥰🥰"
2022-10-12 13:50:21+00:00,kalakumag,"Promis...
Pag natanggap ako dito...Ganon pa rin..Dollar is strong...peso is weak..😩😫

Natuwa siguro...Sa tibay ng dibdib kong mag apply...
Di naman ako bankero...

Sa Saudi.. Yes me experience ako..Bankero ako dyan..Nag babangka ako ng Lucky 9 diyan.. https://t.co/OSbIVKGukN"
2022-10-12 13:49:04+00:00,Arami1012,"Alam kong bobo ako pero mas bobo yung nagsabi ng "" the peso is not weak because the peso is weak, the peso is weak because the dollar is strong"""
2022-10-12 13:48:17+00:00,brewzweeeyn,"hays basta always remember that the peso is weak not because the peso is weak, but because the dollar is strong"
2022-10-12 13:31:27+00:00,_jsmnvnt,"ang mahal mabuhay tapos sasabihan lang ako na the peso is not weak because the peso is weak, its because the dollar is strong. yung tax ko a"
2022-10-12 13:20:07+00:00,onofight,"Pinklawans, pakipaliwanag nyo nga kung bakit mali ang: Peso is not weak, Dollar is just strong"" at tama ang ""unselfless""?"
2022-10-12 13:11:51+00:00,J_A_C_1986,It's easy for the super-rich like Manny Villar and Sandro Marcos to downplay the plunging peso by blabbering the 'peso is weak because the dollar is strong'. They're not the ones who will be burdened the most as the weakening peso accelerates inflation.
2022-10-12 13:09:21+00:00,naolbedo,"Dollar suddenly grabbed my hands and pinned me to the wall. I can feel his strength and his hot breaths against my skin. ""Peso, you are mine only,"" he whispered in my ear. I can't help but blush. His words and his grip were too strong, and I was too weak. Damn, I surrender baby!"
2022-10-12 13:03:47+00:00,aaroncarl23,Wow 1000$ cash prize ng #MV33P grabe nga yon pataasin mo muna ma yung dollar bago mo iconvert sa peso hahahahahahaha strong kase ang dollar e weak lang ang peso 🤣😭
2022-10-12 13:03:19+00:00,boobs_slayer69,the peso is not weak because its not weak the peso is weak because the dollar is strong
2022-10-12 12:56:19+00:00,utkrnwn,"“The dollar is strong” is a correct statement

And “the peso is weak” is also a correct statement

He should’ve stopped from elaborating further, nagmukha lang syang tanga
🤣🤣🤣🤣🤣"
2022-10-12 12:41:36+00:00,pattykrub,"All things bright and beautiful,
All creatures great and small,
All things wise and wonderful:
The peso is weak because the dollar is strong."
2022-10-12 12:36:03+00:00,allxgrc,I would like to make one thing clear...the peso is not weak because the peso is weak. The peso is weak because the dollar is strong. 😔✌🏼❤️💚
2022-10-12 12:20:27+00:00,lizchelss,"If the peso is weak because the dollar is strong, where’s the peck of pickled peppers Peter Piper picked? (2)"
2022-10-12 12:00:35+00:00,nowyouknowph,"Former PCGG Commissioner Ruben Carranza reacts to Rep. Sandro Marcos' claim that the Philippine peso is currently weak not because it is a weak currency but because the US dollar is strong.

#NowYouKnow
#NYK https://t.co/ulkwUmLAxy"
2022-10-12 11:51:14+00:00,Maine1021,"OK U ALL QUITE!

LET ME XPLAIN IT FURTHER FOR SANDRO.

THE PESO IS WEAK WHILE THE DOLLAR IS STRONG. THE DOLLAR IS STRONG WHILE THE PESO IS WEAK.

GANURN!! https://t.co/rNCNH5aCm4"
2022-10-12 11:49:35+00:00,Arcane_death,The peso is weak because the peso is weak. The peso is weak because the dollar is strong 🥺
2022-10-12 11:45:07+00:00,fimmieteen,"that sandro logic on the weak peso, strong dollar reminds me of my essay sa juris exam namin kanina 🧍🏻‍♀️🧍🏻‍♀️🧍🏻‍♀️🧍🏻‍♀️"
2022-10-12 11:32:10+00:00,katrventura,"yes, the dollar is strong AND the peso is weak. we know this from the record low Php 58 to USD 1 in Sept. the follow-up question we should be asking him is this: what is gov't doing about it?"
2022-10-12 11:07:22+00:00,jose_valentine,"kung weak ang peso at strong ang dollar, eh di bayaran niyo na yun 203B in peso 🫢.

end."
2022-10-12 10:36:20+00:00,kcvictor_,"The peso can be strong on it's own, we shouldn't depend on the dollar rate. If we can make the peso strong, that doesn't mean that dollar will be weak, gosh."
